col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17
,0.39999997333333515,0.3333333111111126,0.2666666488888901,0.19999998666666757,0.39999997333333515,,0.39999997333333515,,0.39999997333333515,0.5999999600000027,0.5999999600000027,0.19999998666666757,0.5999999600000027,0.06666666222222252,0.5333332977777802
0.19999998666666757,0.5333332977777802,,0.39999997333333515,0.13333332444444504,0.3333333111111126,0.46666663555555765,0.6666666222222252,0.5333332977777802,0.46666663555555765,0.39999997333333515,0.3333333111111126,,0.5333332977777802,0.2666666488888901,0.5333332977777802
0.19999998666666757,0.19999998666666757,0.19999998666666757,0.3333333111111126,0.06666666222222252,0.5333332977777802,0.3333333111111126,0.8666666088888928,0.3333333111111126,0.39999997333333515,0.8666666088888928,0.5333332977777802,0.19999998666666757,0.5999999600000027,0.0,0.5333332977777802
0.13333332444444504,,0.19999998666666757,0.19999998666666757,0.13333332444444504,0.5333332977777802,0.46666663555555765,0.19999998666666757,0.46666663555555765,0.6666666222222252,0.3333333111111126,,0.06666666222222252,0.5999999600000027,0.2666666488888901,0.5333332977777802
0.3333333111111126,0.5333332977777802,0.46666663555555765,,0.5333332977777802,0.39999997333333515,0.5999999600000027,0.2666666488888901,0.3333333111111126,0.39999997333333515,0.3333333111111126,0.5999999600000027,0.5333332977777802,0.46666663555555765,,0.6666666222222252
,0.6666666222222252,0.39999997333333515,0.46666663555555765,0.2666666488888901,0.46666663555555765,0.46666663555555765,0.5333332977777802,0.46666663555555765,0.39999997333333515,0.39999997333333515,0.5999999600000027,0.2666666488888901,0.5333332977777802,0.2666666488888901,0.5333332977777802
0.13333332444444504,0.06666666222222252,0.13333332444444504,0.06666666222222252,0.0,0.5333332977777802,0.46666663555555765,0.2666666488888901,0.2666666488888901,0.46666663555555765,0.39999997333333515,0.5333332977777802,0.19999998666666757,0.5333332977777802,,0.5333332977777802
,0.46666663555555765,0.2666666488888901,0.3333333111111126,0.13333332444444504,0.46666663555555765,0.46666663555555765,0.9333332711111153,0.13333332444444504,,0.39999997333333515,0.5333332977777802,0.39999997333333515,0.5333332977777802,,0.5333332977777802
,0.7999999466666703,0.3333333111111126,0.46666663555555765,0.19999998666666757,0.6666666222222252,0.13333332444444504,0.19999998666666757,,,0.2666666488888901,0.7333332844444478,0.13333332444444504,0.5333332977777802,0.2666666488888901,0.6666666222222252
0.2666666488888901,0.6666666222222252,0.2666666488888901,0.5333332977777802,0.19999998666666757,0.3333333111111126,0.39999997333333515,0.6666666222222252,0.5333332977777802,0.3333333111111126,0.2666666488888901,0.3333333111111126,0.19999998666666757,0.5333332977777802,0.2666666488888901,0.5333332977777802
0.2666666488888901,,,0.39999997333333515,0.19999998666666757,0.46666663555555765,0.46666663555555765,0.19999998666666757,0.39999997333333515,0.9999999333333378,0.39999997333333515,0.5999999600000027,0.06666666222222252,0.39999997333333515,0.06666666222222252,0.46666663555555765
0.2666666488888901,0.5999999600000027,0.19999998666666757,0.2666666488888901,0.13333332444444504,0.5333332977777802,0.46666663555555765,0.19999998666666757,0.2666666488888901,0.6666666222222252,0.3333333111111126,0.5333332977777802,0.19999998666666757,0.5999999600000027,,0.7333332844444478
0.19999998666666757,0.5999999600000027,0.3333333111111126,0.39999997333333515,0.19999998666666757,,0.7999999466666703,0.13333332444444504,0.5333332977777802,0.46666663555555765,0.7999999466666703,,,0.7333332844444478,0.06666666222222252,0.5333332977777802
0.19999998666666757,0.13333332444444504,0.3333333111111126,0.19999998666666757,0.19999998666666757,0.5333332977777802,0.7333332844444478,0.19999998666666757,0.13333332444444504,0.39999997333333515,0.5999999600000027,0.5333332977777802,0.46666663555555765,0.7333332844444478,0.0,0.5333332977777802
0.13333332444444504,0.46666663555555765,0.13333332444444504,0.3333333111111126,0.06666666222222252,0.46666663555555765,0.46666663555555765,0.0,,0.8666666088888928,0.39999997333333515,,0.0,0.5333332977777802,0.06666666222222252,0.5333332977777802
0.19999998666666757,0.19999998666666757,0.2666666488888901,0.13333332444444504,0.06666666222222252,0.3333333111111126,0.7333332844444478,0.19999998666666757,0.46666663555555765,0.7333332844444478,0.5999999600000027,0.2666666488888901,0.06666666222222252,0.6666666222222252,0.13333332444444504,0.3333333111111126
0.39999997333333515,0.5333332977777802,0.5333332977777802,0.39999997333333515,0.2666666488888901,0.5999999600000027,0.5999999600000027,0.19999998666666757,0.3333333111111126,0.6666666222222252,0.19999998666666757,0.3333333111111126,0.3333333111111126,,0.06666666222222252,
0.19999998666666757,0.19999998666666757,0.2666666488888901,0.2666666488888901,0.13333332444444504,0.5333332977777802,0.5333332977777802,0.39999997333333515,0.5333332977777802,0.3333333111111126,0.39999997333333515,0.46666663555555765,,0.5333332977777802,0.5999999600000027,
0.13333332444444504,0.39999997333333515,,0.2666666488888901,0.0,0.5999999600000027,0.6666666222222252,0.13333332444444504,0.13333332444444504,0.39999997333333515,0.7999999466666703,0.5333332977777802,0.06666666222222252,0.7333332844444478,0.0,0.5333332977777802
0.13333332444444504,0.19999998666666757,0.2666666488888901,0.13333332444444504,0.06666666222222252,0.39999997333333515,0.6666666222222252,0.19999998666666757,0.3333333111111126,0.8666666088888928,0.46666663555555765,0.3333333111111126,0.06666666222222252,0.5999999600000027,0.06666666222222252,
0.13333332444444504,0.06666666222222252,0.19999998666666757,0.13333332444444504,0.06666666222222252,0.39999997333333515,0.5333332977777802,,0.46666663555555765,0.5333332977777802,0.5333332977777802,0.8666666088888928,0.06666666222222252,0.5999999600000027,0.2666666488888901,0.6666666222222252
0.06666666222222252,0.19999998666666757,,0.13333332444444504,0.0,0.46666663555555765,0.46666663555555765,0.06666666222222252,,0.46666663555555765,0.39999997333333515,0.5333332977777802,0.0,0.5333332977777802,0.13333332444444504,0.5333332977777802
0.39999997333333515,0.6666666222222252,0.39999997333333515,0.5333332977777802,0.39999997333333515,0.46666663555555765,0.39999997333333515,0.8666666088888928,0.13333332444444504,0.46666663555555765,0.5333332977777802,,0.19999998666666757,0.5999999600000027,0.0,
0.19999998666666757,0.3333333111111126,0.2666666488888901,0.2666666488888901,0.13333332444444504,0.39999997333333515,,0.3333333111111126,0.3333333111111126,0.5999999600000027,0.46666663555555765,,0.13333332444444504,0.5999999600000027,0.2666666488888901,0.6666666222222252
,0.2666666488888901,0.2666666488888901,0.19999998666666757,0.13333332444444504,0.3333333111111126,0.46666663555555765,,0.46666663555555765,0.46666663555555765,0.39999997333333515,0.7333332844444478,,0.5333332977777802,0.3333333111111126,0.5999999600000027
0.3333333111111126,,0.39999997333333515,0.46666663555555765,0.39999997333333515,0.6666666222222252,0.7333332844444478,0.39999997333333515,0.0,0.2666666488888901,0.46666663555555765,0.7333332844444478,0.39999997333333515,0.9333332711111153,0.2666666488888901,0.5999999600000027
,,0.2666666488888901,0.39999997333333515,,0.46666663555555765,0.46666663555555765,0.9333332711111153,0.13333332444444504,0.3333333111111126,0.39999997333333515,0.5333332977777802,0.39999997333333515,0.5333332977777802,0.0,0.5333332977777802
0.06666666222222252,0.19999998666666757,0.13333332444444504,0.13333332444444504,0.06666666222222252,,0.46666663555555765,0.3333333111111126,0.3333333111111126,0.5999999600000027,0.46666663555555765,0.6666666222222252,0.13333332444444504,0.5333332977777802,0.2666666488888901,0.6666666222222252
0.06666666222222252,0.13333332444444504,0.13333332444444504,0.19999998666666757,0.13333332444444504,0.5333332977777802,,0.39999997333333515,,0.39999997333333515,0.39999997333333515,0.5999999600000027,0.13333332444444504,0.5999999600000027,0.19999998666666757,0.6666666222222252
0.19999998666666757,0.46666663555555765,0.2666666488888901,0.3333333111111126,0.13333332444444504,0.46666663555555765,,0.2666666488888901,0.2666666488888901,0.46666663555555765,0.39999997333333515,0.5333332977777802,0.13333332444444504,0.5333332977777802,0.2666666488888901,0.5333332977777802
0.13333332444444504,0.19999998666666757,,0.13333332444444504,0.13333332444444504,0.39999997333333515,0.5333332977777802,0.13333332444444504,,0.6666666222222252,0.39999997333333515,0.5999999600000027,,0.5333332977777802,0.13333332444444504,0.5333332977777802
0.3333333111111126,0.6666666222222252,0.46666663555555765,0.5333332977777802,0.2666666488888901,0.46666663555555765,0.7999999466666703,0.13333332444444504,0.19999998666666757,0.39999997333333515,0.7333332844444478,0.5999999600000027,,0.6666666222222252,,0.46666663555555765
0.2666666488888901,0.46666663555555765,0.39999997333333515,,0.19999998666666757,0.5999999600000027,0.5333332977777802,0.19999998666666757,0.3333333111111126,0.8666666088888928,,,0.06666666222222252,0.6666666222222252,0.19999998666666757,0.5999999600000027
0.19999998666666757,0.39999997333333515,0.2666666488888901,0.2666666488888901,0.13333332444444504,0.46666663555555765,0.46666663555555765,0.46666663555555765,0.2666666488888901,0.5999999600000027,0.39999997333333515,0.5333332977777802,0.19999998666666757,0.5333332977777802,0.19999998666666757,0.5333332977777802
0.19999998666666757,0.46666663555555765,0.2666666488888901,0.2666666488888901,0.13333332444444504,0.46666663555555765,0.5333332977777802,0.9333332711111153,0.06666666222222252,0.46666663555555765,0.3333333111111126,0.5333332977777802,0.19999998666666757,0.5333332977777802,0.0,0.5333332977777802
0.19999998666666757,0.46666663555555765,0.2666666488888901,0.3333333111111126,0.13333332444444504,0.5333332977777802,0.5999999600000027,0.19999998666666757,0.06666666222222252,0.39999997333333515,0.7999999466666703,0.5333332977777802,0.13333332444444504,,,0.5333332977777802
0.19999998666666757,0.5999999600000027,0.2666666488888901,0.39999997333333515,0.19999998666666757,0.2666666488888901,0.7333332844444478,0.5333332977777802,0.13333332444444504,0.6666666222222252,0.39999997333333515,0.2666666488888901,0.06666666222222252,0.6666666222222252,0.19999998666666757,0.5333332977777802
0.13333332444444504,0.5333332977777802,0.2666666488888901,0.39999997333333515,0.13333332444444504,0.7999999466666703,0.13333332444444504,0.2666666488888901,0.19999998666666757,0.7333332844444478,0.13333332444444504,0.6666666222222252,0.13333332444444504,0.39999997333333515,,0.5999999600000027
0.06666666222222252,0.6666666222222252,,0.46666663555555765,0.0,0.46666663555555765,0.46666663555555765,0.2666666488888901,0.2666666488888901,0.46666663555555765,0.39999997333333515,0.5333332977777802,0.0,0.5333332977777802,0.0,0.5333332977777802
0.2666666488888901,0.46666663555555765,0.3333333111111126,0.3333333111111126,0.2666666488888901,0.6666666222222252,0.46666663555555765,0.19999998666666757,0.39999997333333515,0.6666666222222252,0.19999998666666757,0.46666663555555765,0.19999998666666757,0.46666663555555765,0.19999998666666757,0.6666666222222252
0.13333332444444504,0.2666666488888901,0.13333332444444504,0.19999998666666757,0.13333332444444504,0.46666663555555765,0.5333332977777802,0.3333333111111126,0.5333332977777802,0.39999997333333515,0.39999997333333515,0.5999999600000027,0.13333332444444504,0.5333332977777802,0.46666663555555765,0.5333332977777802
0.19999998666666757,0.5999999600000027,0.2666666488888901,0.46666663555555765,0.19999998666666757,0.46666663555555765,0.46666663555555765,0.2666666488888901,0.2666666488888901,0.46666663555555765,0.39999997333333515,0.5333332977777802,0.13333332444444504,0.5333332977777802,0.2666666488888901,0.5333332977777802
0.2666666488888901,0.6666666222222252,0.39999997333333515,0.5333332977777802,,0.2666666488888901,0.6666666222222252,0.19999998666666757,0.3333333111111126,0.6666666222222252,,0.39999997333333515,0.13333332444444504,,0.19999998666666757,0.39999997333333515
0.19999998666666757,0.39999997333333515,,0.3333333111111126,0.19999998666666757,0.5333332977777802,0.46666663555555765,0.46666663555555765,0.3333333111111126,0.39999997333333515,0.46666663555555765,0.5999999600000027,0.13333332444444504,0.5333332977777802,0.2666666488888901,0.5999999600000027
0.3333333111111126,0.5333332977777802,0.46666663555555765,0.39999997333333515,0.2666666488888901,0.3333333111111126,0.5333332977777802,0.13333332444444504,0.46666663555555765,0.6666666222222252,0.5999999600000027,0.6666666222222252,0.19999998666666757,0.5333332977777802,0.19999998666666757,0.46666663555555765
0.39999997333333515,0.5999999600000027,0.5333332977777802,0.5333332977777802,,,0.5333332977777802,0.39999997333333515,0.3333333111111126,0.46666663555555765,0.39999997333333515,,0.39999997333333515,0.7333332844444478,0.5333332977777802,0.7333332844444478
0.19999998666666757,,0.3333333111111126,0.39999997333333515,0.06666666222222252,0.5333332977777802,0.5333332977777802,0.2666666488888901,0.19999998666666757,0.39999997333333515,0.9333332711111153,0.5333332977777802,0.19999998666666757,0.6666666222222252,0.0,0.5333332977777802
0.19999998666666757,0.5333332977777802,0.3333333111111126,0.39999997333333515,0.3333333111111126,0.46666663555555765,0.46666663555555765,0.19999998666666757,0.39999997333333515,,0.46666663555555765,,0.2666666488888901,0.6666666222222252,0.5333332977777802,
0.39999997333333515,0.7999999466666703,0.39999997333333515,0.39999997333333515,0.19999998666666757,0.6666666222222252,0.39999997333333515,0.19999998666666757,0.5333332977777802,0.5999999600000027,0.13333332444444504,0.39999997333333515,0.2666666488888901,0.39999997333333515,,0.6666666222222252
0.3333333111111126,,0.46666663555555765,0.46666663555555765,0.19999998666666757,0.3333333111111126,0.5999999600000027,0.2666666488888901,,0.5999999600000027,0.8666666088888928,0.5333332977777802,0.3333333111111126,0.6666666222222252,0.13333332444444504,0.5999999600000027
,0.7333332844444478,0.46666663555555765,0.5333332977777802,0.3333333111111126,0.19999998666666757,0.7333332844444478,0.06666666222222252,0.19999998666666757,0.5333332977777802,0.6666666222222252,0.46666663555555765,0.39999997333333515,0.7333332844444478,0.13333332444444504,0.46666663555555765
0.19999998666666757,0.46666663555555765,0.2666666488888901,0.3333333111111126,0.13333332444444504,0.2666666488888901,0.3333333111111126,0.06666666222222252,0.5999999600000027,0.46666663555555765,0.13333332444444504,0.7333332844444478,0.0,0.5333332977777802,0.13333332444444504,
0.06666666222222252,0.0,0.06666666222222252,0.0,0.06666666222222252,0.46666663555555765,0.5333332977777802,0.39999997333333515,0.2666666488888901,0.46666663555555765,0.39999997333333515,0.46666663555555765,0.06666666222222252,0.5333332977777802,0.39999997333333515,0.5999999600000027
0.3333333111111126,0.6666666222222252,0.2666666488888901,0.3333333111111126,,0.5999999600000027,0.3333333111111126,0.2666666488888901,0.19999998666666757,0.5999999600000027,0.2666666488888901,0.3333333111111126,0.2666666488888901,0.46666663555555765,0.3333333111111126,0.5333332977777802
0.2666666488888901,0.5333332977777802,0.39999997333333515,0.46666663555555765,0.19999998666666757,0.5333332977777802,0.39999997333333515,0.5333332977777802,0.46666663555555765,0.39999997333333515,,0.5333332977777802,0.19999998666666757,0.5333332977777802,0.2666666488888901,0.5333332977777802
0.3333333111111126,0.5333332977777802,0.46666663555555765,0.39999997333333515,0.19999998666666757,0.3333333111111126,0.5333332977777802,0.3333333111111126,0.06666666222222252,0.46666663555555765,0.5333332977777802,0.5333332977777802,0.5333332977777802,,0.0,0.5333332977777802
